Latitude,Longitude,Metric population
50.480432404,30.476922610,1.91
50.471651376,30.408859001,2.44
50.410818400,30.389610000,1.79
50.504327900,30.450571450,2.04
50.502529506,30.429924706,2.38
50.501229820,30.432277837,2.55
50.507884631,30.448536063,2.24
50.502367642,30.430877505,2.40
50.502670160,30.428979545,2.38
50.503344900,30.450913450,2.04
50.404402955,30.641016271,2.87
50.460436897,30.349626076,2.68
50.461858777,30.346730790,2.69
50.463315900,30.350927500,2.44
50.464091849,30.350291477,2.53
50.463345813,30.353109444,3.13
50.461732270,30.349156439,2.36
50.458902278,30.337629609,2.64
50.455389376,30.342728805,2.35
50.458042963,30.347306723,2.43
50.462375506,30.347325216,2.30
50.464278209,30.352598146,2.56
50.463429358,30.349086346,2.62
50.459473695,30.337543305,2.64
50.460973348,30.353774136,2.50
50.457136998,30.348120506,3.02
50.461439433,30.348479825,2.53
50.463107450,30.348186649,2.25
50.462088901,30.352716868,2.22
50.463631201,30.347022262,2.98
50.455704174,30.342321245,2.34
50.460564154,30.351325054,1.87
50.460833654,30.350383665,2.41
50.463664920,30.351766916,2.54
50.461259218,30.351797515,2.37
50.462982047,30.346287147,2.56
50.461725522,30.354588314,2.98
50.456058712,30.342943673,2.36
50.460618983,30.352338277,2.76
50.401474836,30.639791979,3.15
50.456423639,30.348570098,2.37
50.455758191,30.348291264,2.41
50.459469607,30.352030259,2.24
50.459752521,30.354609132,2.80
50.458318093,30.354922551,2.48
50.457587823,30.349476796,2.12
50.458523968,30.352514863,2.53
50.458159126,30.349406304,2.13
50.458761859,30.347375983,2.46
50.457590933,30.354746935,2.92
50.456223938,30.347518894,2.32
50.459404818,30.350964006,2.25
50.456151780,30.351665830,1.37
50.459033413,30.354658318,2.93
50.458778816,30.349101974,2.38
50.497411155,30.502261930,2.33
50.463963050,30.357045050,2.32
50.462839700,30.357015300,2.71
50.461015850,30.357158250,2.46
50.459542898,30.353116046,2.24
50.464513290,30.357279451,2.37
50.497935354,30.502466476,2.27
50.495087761,30.502896657,2.95
50.498210160,30.502606727,2.20
50.498825975,30.503464600,2.57
50.496461964,30.503052861,2.54
50.473742387,30.441358419,1.53
50.472908046,30.440441677,2.06
50.474147899,30.441009032,1.23
50.472553136,30.441045520,2.15
50.472241500,30.440381100,2.17
50.472241949,30.441791581,2.10
50.474071472,30.441884420,1.72
50.473955850,30.442632500,1.34
50.473243050,30.441374200,1.85
50.474265569,30.440332314,1.37
50.473933545,30.439599455,2.13
50.473115250,30.443032900,1.92
50.471820704,30.440992463,2.01
50.472605238,30.443139487,1.94
50.474370901,30.439627438,1.39
50.464268136,30.327190726,2.61
50.469660232,30.337096031,2.59
50.469935084,30.340153309,2.58
50.469984550,30.338533971,2.96
50.469105133,30.337533208,2.29
50.469363374,30.338331660,2.29
50.465674858,30.334660955,2.64
50.437530900,30.469097250,2.28
50.437053078,30.469347219,2.01
50.437042458,30.470614125,1.97
50.437283400,30.470103800,1.99
50.459766821,30.399405477,1.85
50.460412906,30.398904625,1.89
50.460800753,30.399509569,2.22
50.461472943,30.398994924,1.91
50.463433850,30.451721748,1.96
50.463518953,30.452965723,2.44
50.393795356,30.619894265,2.79
50.393955280,30.621365064,2.80
50.393667465,30.622819028,2.78
50.393080978,30.624016815,2.76
50.392265729,30.624870938,2.76
50.402589450,30.657444098,2.35
50.403223393,30.661404829,2.36
50.440664787,30.423647493,2.03
50.441132028,30.422640055,2.03
50.439497950,30.420442550,2.12
50.440207598,30.421820062,2.02
50.441859324,30.422927866,2.31
50.441278911,30.421858856,2.32
50.442214518,30.421737626,2.06
50.445648884,30.501759518,1.58
50.445859296,30.501631488,2.49
50.407706881,30.611526333,3.12
50.406642086,30.612507723,3.13
50.440731628,30.497808940,1.92
50.444121985,30.496189041,1.74
50.440457978,30.498846196,2.25
50.440753839,30.499619936,1.98
50.440138464,30.498394976,1.89
50.442832730,30.495563048,1.37
50.469147677,30.447146253,2.23
50.454403195,30.522516141,1.50
50.446777068,30.532906717,1.71
50.448718218,30.530387583,2.05
50.446702730,30.533444272,2.00
50.451428902,30.527614482,2.55
50.449010600,30.530347800,2.16
50.449279637,30.529555644,2.13
50.449648750,30.529729291,2.01
50.456342188,30.517906965,2.10
50.454004389,30.521107012,1.72
50.457282839,30.520517769,2.14
50.456230476,30.520553347,1.85
50.457721405,30.518664319,1.95
50.458336851,30.519412874,2.55
50.455574124,30.518322037,1.74
50.454130407,30.520256452,1.75
50.457784264,30.519735579,1.91
50.457250350,30.519616216,1.82
50.457945208,30.519383906,1.92
50.500965810,30.448977277,2.06
50.501642661,30.449013972,2.30
50.504768666,30.449626792,2.01
50.503023713,30.454813959,1.52
50.500352000,30.437206500,2.05
50.501014099,30.448279757,2.01
50.500384350,30.438057758,2.05
50.500367100,30.438922900,2.00
50.516980509,30.424994967,2.41
50.500717011,30.433399081,2.36
50.514837883,30.423658046,2.54
50.516174778,30.427702880,2.53
50.506387673,30.423809459,2.35
50.510427400,30.434454100,1.57
50.509472836,30.432456903,2.01
50.513293200,30.434229550,1.99
50.506221142,30.426911936,2.32
50.505968016,30.429488499,2.02
50.512329627,30.432811440,2.05
50.505057250,30.426189450,2.23
50.501312762,30.433235714,2.40
50.506562739,30.429281972,2.11
50.510237140,30.429835595,2.07
50.509312085,30.441130586,1.87
50.507024757,30.424649491,2.27
50.509858548,30.430839937,2.00
50.505450950,30.424187200,2.24
50.509798800,30.431813800,1.99
50.513597797,30.434656157,1.96
50.507397029,30.428040793,2.47
50.509250704,30.431593827,1.99
50.510465236,30.430675253,2.01
50.505258266,30.425168283,2.22
50.516559602,30.424411849,2.38
50.511981350,30.436868696,1.93
50.511201150,30.431167500,2.13
50.512239532,30.438091073,1.94
50.500685992,30.432391201,2.38
50.512857700,30.436177700,1.99
50.505145368,30.430911581,2.33
50.511328650,30.437486350,1.99
50.504857766,30.427182856,2.23
50.511447900,30.434788500,1.84
50.514887389,30.426961115,2.58
50.510972600,30.435101850,1.93
50.511733800,30.435999250,1.93
50.514226749,30.434797223,1.91
50.512484450,30.437627700,1.94
50.499768050,30.442251528,3.11
50.506626412,30.425479307,2.14
50.512250597,30.434956796,1.93
50.515430651,30.426069642,2.19
50.511708499,30.438471699,1.92
50.503247398,30.429923922,2.54
50.510027550,30.433026650,1.88
50.504231821,30.431402636,2.88
50.512736949,30.433933662,1.93
50.509523835,30.440213048,1.73
50.510840182,30.438469602,1.96
50.511949403,30.435587458,1.91
50.502719702,30.432935980,2.82
50.500116123,30.448945013,2.25
50.505757869,30.425588126,2.70
50.511935499,30.431712264,1.91
50.512519617,30.435778566,1.93
50.511086050,30.437966450,1.99
50.515388009,30.425362540,2.19
50.511529250,30.439297000,1.78
50.510140808,30.434984087,1.59
50.511584988,30.432308105,2.05
50.515448897,30.428259858,2.42
50.510328283,30.435807403,1.94
50.510798900,30.430073300,2.06
50.512098298,30.439522927,1.94
50.509410515,30.441910849,1.84
50.513392739,30.435598698,1.94
50.506431402,30.428298636,2.32
50.505662357,30.428039962,2.47
50.514732009,30.426105140,2.19
50.514658916,30.422750808,2.56
50.513053386,30.433344654,1.98
50.425661509,30.520804078,2.29
50.510037063,30.510650192,2.60
50.392747800,30.614328300,2.51
50.392594368,30.613362034,2.61
50.393243500,30.615164150,2.58
50.422688500,30.703954900,1.22
50.465228034,30.348947762,2.31
50.466690073,30.353123214,2.83
50.465267574,30.346568777,2.95
50.465591708,30.348997138,2.45
50.469242440,30.333276080,2.24
50.465342950,30.348351561,2.56
50.466445650,30.353427350,2.23
50.468454491,30.334170735,2.38
50.470413000,30.336044000,2.30
50.466284314,30.351817111,2.41
50.469771308,30.335601739,2.47
50.467469144,30.353768146,2.39
50.469072733,30.334574471,2.16
50.469840616,30.484183701,2.26
50.471621483,30.503535716,2.10
50.421436639,30.517109347,2.42
50.421028627,30.517331238,2.59
50.418722464,30.518913533,2.21
50.425108216,30.515847458,2.63
50.464946856,30.478394354,2.25
50.416778408,30.631176755,2.76
50.414500951,30.628452675,2.97
50.417152363,30.625997980,3.25
50.416253509,30.628961190,3.26
50.414403122,30.626479775,2.84
50.415782520,30.626203264,3.29
50.415128900,30.633286200,2.81
50.415112850,30.630748800,2.77
50.414360109,30.635669002,2.36
50.413025175,30.635966111,2.75
50.415874655,30.631350724,2.86
50.415204750,30.628657450,2.40
50.407521291,30.619081208,3.16
50.409543251,30.623403017,2.49
50.408837066,30.617673116,2.81
50.420105758,30.635004733,2.71
50.409331454,30.616754467,2.79
50.418230608,30.635583738,2.44
50.409344305,30.622572275,2.49
50.409957790,30.615818161,2.80
50.418255218,30.636839139,2.41
50.407080243,30.616979257,3.06
50.418719377,30.635773609,2.88
50.407145347,30.615205005,3.08
50.419251493,30.635145357,2.44
50.419648532,30.632931338,2.13
50.444618784,30.509996243,2.35
50.451855196,30.518701416,2.06
50.423848084,30.698814968,2.20
50.422742197,30.390124851,2.29
50.423610012,30.515645087,2.33
50.423852180,30.514603464,2.23
50.424106944,30.514830166,2.15
50.423489756,30.514396328,2.28
50.424073991,30.515215323,2.19
50.422320696,30.391097978,2.67
50.421188202,30.389191301,2.74
50.452224880,30.386479951,2.39
50.452538727,30.387257764,2.49
50.452163481,30.385539351,2.39
50.451175565,30.494851651,1.38
50.451323694,30.492392676,2.13
50.448524450,30.475775200,2.23
50.448389494,30.474911470,1.98
50.448251200,30.474395150,1.96
50.448108550,30.473839950,2.02
50.432766847,30.512340812,2.04
50.423613956,30.512965531,1.83
50.432237179,30.515062828,2.57
50.433656100,30.513975608,1.74
50.432890654,30.513216202,1.83
50.424907384,30.513421336,1.76
50.432612235,30.514014489,1.67
50.433346556,30.513958218,1.53
50.434384582,30.514490129,2.61
50.435747998,30.509714208,1.58
50.435668275,30.513260672,1.86
50.432666379,30.515721860,1.67
50.423396181,30.385421988,2.73
50.423508215,30.386951477,2.09
50.423605412,30.386399955,2.11
50.423401785,30.387499853,2.10
50.422586517,30.387143133,2.06
50.416070091,30.520483141,2.20
50.415298579,30.520703419,1.82
50.415667650,30.520921731,2.45
50.424449662,30.460362642,2.32
50.423520246,30.425964556,1.95
50.423909196,30.422259180,2.02
50.424713007,30.416996453,2.35
50.422920009,30.423407592,1.98
50.423404450,30.422865650,2.29
50.422459735,30.425070352,1.62
50.423718200,30.424810100,1.96
50.422647850,30.425865550,2.17
50.431431800,30.422588497,2.22
50.422606887,30.424549515,1.73
50.423237950,30.424987000,1.64
50.424508144,30.422189288,1.97
50.426649500,30.414192550,2.22
50.423103086,30.425493465,1.61
50.424095143,30.423776682,1.93
50.425351018,30.416029624,2.35
50.426341101,30.415752537,2.37
50.425957428,30.415124272,2.37
50.426840467,30.415058685,2.37
50.419255750,30.536389636,2.14
50.441628599,30.517065899,1.59
50.441896129,30.517204502,1.75
50.440538451,30.516585998,1.36
50.440784999,30.517003234,2.17
50.416293451,30.619373536,2.75
50.460967100,30.492381750,2.05
50.460582000,30.492289200,1.89
50.422701250,30.527784700,2.05
50.423620568,30.528069938,1.94
50.418297977,30.531318175,2.14
50.417856748,30.531622441,2.26
50.417488637,30.530697554,2.24
50.417322516,30.531488149,2.09
50.415421176,30.522501601,2.76
50.436820289,30.502758269,2.36
50.443115190,30.498701180,1.81
50.435217692,30.508701324,1.66
50.444214021,30.498797555,1.55
50.434941200,30.508595428,1.44
50.429465413,30.534736371,0.89
50.428610200,30.534152395,1.90
50.448129238,30.501842190,1.83
50.445289755,30.505985735,1.85
50.451149002,30.502135361,1.70
50.451403253,30.501419064,1.40
50.447123956,30.504172981,2.26
50.448036472,30.499631383,1.74
50.450923205,30.502396071,1.66
50.447786492,30.501213006,1.82
50.447294134,30.499902184,1.94
50.445825217,30.503556948,2.06
50.446240916,30.506334931,2.40
50.448194772,30.501446723,1.81
50.448305069,30.498069049,1.72
50.451438637,30.501825040,1.65
50.448193121,30.498783008,1.58
50.447982394,30.497406667,2.14
50.445008182,30.505678850,1.75
50.451686408,30.501090985,1.61
50.447818349,30.500778748,1.89
50.448244763,30.498460811,1.60
50.445959770,30.506968698,1.67
50.446204549,30.508124801,1.67
50.445680136,30.506946939,1.78
50.446515508,30.508151511,1.97
50.445369861,30.507707286,1.86
50.446686999,30.507292024,1.71
50.445094832,30.507611470,1.88
50.445927445,30.508010261,1.65
50.446679063,30.507755580,1.88
50.414305716,30.545628970,2.41
50.427875550,30.543296400,2.66
50.413559407,30.545844309,2.90
50.427228821,30.543775772,2.65
50.412659793,30.544467477,2.73
50.422512479,30.644466213,2.95
50.424160842,30.643675591,3.39
50.421952573,30.645418610,2.93
50.479596350,30.604260774,2.85
50.416512493,30.465377554,2.92
50.417223700,30.466899100,2.63
50.416628554,30.466210774,2.64
50.414834715,30.475565352,1.91
50.392738981,30.632008750,2.73
50.393667647,30.628174730,2.58
50.394863329,30.627702631,2.71
50.437970116,30.443915273,2.51
50.439741323,30.443818124,2.37
50.439342708,30.444558196,2.41
50.438911012,30.445358150,2.37
50.438523721,30.446087209,2.39
50.440162769,30.436000592,2.66
50.439320716,30.441196427,3.15
50.437051252,30.450808314,2.75
50.442488671,30.442474433,1.72
50.442505516,30.440015317,1.82
50.442203896,30.439574357,1.94
50.441848403,30.438012469,2.42
50.441357056,30.436090512,2.76
50.443136300,30.434983800,1.81
50.442698450,30.436140300,1.72
50.442552122,30.435068652,2.78
50.444063834,30.439063836,1.62
50.442933505,30.443499602,2.09
50.443991773,30.445454769,1.76
50.448031282,30.442773148,1.90
50.447663350,30.443626900,1.85
50.447506160,30.444312245,2.27
50.448920496,30.435690022,2.67
50.446880536,30.442239387,2.03
50.448267995,30.440201750,2.55
50.448040406,30.444205643,2.23
50.447015018,30.440941044,2.45
50.446450934,30.441179803,2.12
50.446607701,30.440476444,2.12
50.446725361,30.439757696,2.14
50.447373950,30.439814200,2.12
50.447633605,30.441324126,2.54
50.448325929,30.442409114,1.95
50.448194580,30.436676212,2.36
50.447141949,30.436218679,2.07
50.448542675,30.437736036,2.36
50.448366581,30.435301148,1.97
50.448512968,30.434006190,1.99
50.446128629,30.439400272,2.57
50.444789201,30.439500870,2.63
50.445490327,30.439099102,1.64
50.489542160,30.581053587,2.27
50.515737740,30.460329549,2.45
50.441232200,30.432794522,1.84
50.440623587,30.433071184,1.57
50.440060620,30.433417211,1.86
50.434781029,30.556471106,2.40
50.431539982,30.557888719,1.88
50.436286687,30.452628741,1.97
50.422728758,30.646952954,2.56
50.404397693,30.560659446,1.78
50.444600841,30.542639710,2.40
50.445449145,30.543947094,3.34
50.418200689,30.492847361,2.26
50.418418403,30.489699792,1.94
50.419069965,30.489682517,2.24
50.418659516,30.492869019,2.28
50.418734125,30.490373554,2.92
50.418033539,30.491410317,2.49
50.422371315,30.469758742,1.96
50.422524000,30.469175550,2.02
50.441420142,30.624762026,2.48
50.433920998,30.637225643,2.62
50.432954750,30.637365550,2.27
50.432600893,30.637351217,2.31
50.432275957,30.637375581,2.21
50.432234493,30.548184831,1.93
50.435917952,30.628114712,2.42
50.484598334,30.608211489,2.79
50.440457400,30.628998150,2.06
50.421378281,30.653262501,2.28
50.450215330,30.356843421,2.43
50.454177092,30.353681763,2.92
50.454374774,30.350050939,2.72
50.452481635,30.354354061,2.52
50.451719861,30.351444880,2.13
50.450996376,30.351366308,2.45
50.453065487,30.354752181,2.81
50.451756972,30.353611153,2.16
50.451013526,30.355863228,2.02
50.451285805,30.354873049,1.99
50.451513077,30.350809230,1.61
50.450097150,30.355869400,2.43
50.454025256,30.352968282,2.55
50.454428250,30.350865300,2.67
50.451378320,30.356499267,2.16
50.451132754,30.353786649,2.37
50.454503324,30.351625590,2.69
50.451901693,30.352375665,1.88
50.450089128,30.354127567,2.64
50.448036024,30.357191543,1.49
50.452225825,30.350174286,2.32
50.453410850,30.487361950,1.83
50.512992884,30.503062045,3.40
50.434385950,30.416546552,2.49
50.435351490,30.419827200,2.29
50.441601147,30.416020497,2.04
50.427402098,30.477492784,1.91
50.429545700,30.594588750,2.73
50.428758727,30.594592844,2.76
50.513469067,30.422141255,2.44
50.513293909,30.421444504,2.52
50.512443445,30.421988542,2.61
50.434296850,30.482439150,2.25
50.434800349,30.482670193,2.29
50.438150382,30.477128667,2.31
50.437260129,30.475698364,2.29
50.437705362,30.476403777,2.30
50.415282521,30.466244353,2.59
50.415196394,30.467220930,2.62
50.420623107,30.472518418,2.25
50.432387834,30.634539951,3.05
50.462818069,30.619051280,2.29
50.513601657,30.415546179,2.01
50.513732200,30.418423000,2.22
50.513039467,30.415799450,2.23
50.512188433,30.418603649,2.24
50.511979470,30.413979956,2.22
50.512461616,30.416070299,2.22
50.514659974,30.420324093,2.02
50.512654516,30.419048905,2.25
50.514392931,30.420914979,1.99
50.513248600,30.418882700,2.22
50.513471417,30.416373250,2.26
50.512836840,30.413450526,2.36
50.513218837,30.414558472,2.30
50.511753382,30.415247077,2.64
50.511769799,30.417170118,2.72
50.514851198,30.419418898,2.06
50.513860909,30.417546376,2.23
50.511566040,30.418652844,2.35
50.511211949,30.416744919,2.87
50.511507421,30.420213667,2.19
50.513877265,30.416759544,2.04
50.512167582,30.419863982,2.73
50.509918497,30.414602902,2.42
50.514377161,30.418527441,2.47
50.510017577,30.417022115,2.37
50.510110559,30.416255418,2.46
50.510662324,30.419491594,2.11
50.511902774,30.420771097,2.25
50.512412300,30.409336350,2.24
50.506468203,30.415052055,2.34
50.510765150,30.411380200,2.28
50.509381471,30.419178136,2.22
50.508260683,30.414670796,2.24
50.506758623,30.413591134,2.43
50.508569984,30.418694883,2.25
50.507900694,30.421887429,2.20
50.509721798,30.413714810,2.49
50.509186750,30.412611550,2.29
50.508328837,30.410175451,2.23
50.510217835,30.411866102,2.26
50.509049500,30.411687800,2.28
50.508398750,30.423028700,2.25
50.506199996,30.416834296,2.31
50.512650937,30.410135888,2.19
50.507786041,30.409716941,2.22
50.507206811,30.412596500,2.18
50.508763700,30.410856200,2.27
50.511565450,30.409396550,2.23
50.507474450,30.411319750,2.19
50.510447166,30.410670817,2.25
50.509084850,30.418342850,2.26
50.509943535,30.411135752,2.24
50.506907497,30.415793665,2.18
50.507282947,30.419276512,2.65
50.506583600,30.417444250,2.49
50.508875765,30.419590199,2.25
50.507639792,30.410520057,2.24
50.434249450,30.516532100,2.13
50.435751606,30.472689316,2.36
50.435159204,30.472059222,1.90
50.435638800,30.470994700,1.98
50.435698837,30.474270997,2.14
50.416935960,30.520005336,2.39
