Latitude,Longitude,Metric population,Building Id,Nearest Store,Distance to Nearest Store (km)
50.441224139,30.602451535,2.6,518,Store 73,0.731
50.441172539,30.603302996,2.46,519,Store 73,0.789
50.44158175,30.60459435,2.25,520,Store 73,0.888
50.441925285,30.603314334,2.17,521,Store 73,0.811
50.441866428,30.601933794,2.43,522,Store 73,0.716
50.441163959,30.601123386,2.17,523,Store 73,0.638
50.442067,30.60113965,2.46,524,Store 73,0.671
50.44226155,30.60035205,2.41,525,Store 73,0.63
50.441405659,30.600089401,2.21,526,Store 73,0.576
50.44470255,30.62798185,1.77,527,Store 35,0.806
50.444558008,30.628584205,1.77,528,Store 35,0.805
50.435918226,30.599051477,2.17,529,Store 73,0.636
50.44215265,30.5993771,2.41,530,Store 73,0.563
50.442342993,30.598599759,2.42,531,Store 73,0.526
50.4429044,30.5993842,2.2,532,Store 73,0.607
50.43984415,30.59757415,2.75,533,Store 73,0.368
50.4407328,30.59780065,1.96,534,Store 73,0.399
50.447221777,30.616201233,2.42,535,Store 35,1.234
50.44796835,30.6182278,1.73,536,Store 35,1.07
50.447634895,30.617151752,2.08,537,Store 35,1.154
50.453833542,30.611684827,2.09,538,Store 89,0.944
50.421759261,30.547941697,2.66,539,Store 28,1.235
50.42300735,30.54872365,2.06,540,Store 40,1.364
50.423753192,30.549753358,2.44,541,Store 40,1.408
50.418741829,30.547911852,2.41,542,Store 28,0.903
50.427988881,30.54893589,2.57,543,Store 40,1.3
50.428725185,30.548621209,2.43,544,Store 40,1.286
50.42899785,30.54741695,2.42,545,Store 40,1.206
50.42846865,30.54630735,2.44,546,Store 40,1.12
50.428128304,30.544558529,2.41,547,Store 40,0.992
50.42701012,30.548797463,2.51,548,Store 40,1.287
50.42356097,30.548968493,1.92,549,Store 40,1.361
50.425077056,30.543489032,2.55,550,Store 40,0.941
50.425935609,30.542495158,2.53,551,Store 40,0.852
50.430216678,30.54795329,2.39,552,Store 40,1.272
50.415256072,30.545225826,1.93,553,Store 28,0.504
50.41506795,30.5459148,1.93,554,Store 28,0.481
50.434092076,30.541359803,2.13,555,Store 40,1.079
50.449335499,30.451736189,2.33,556,Store 61,0.53
50.449572182,30.450376786,2.08,557,Store 61,0.456
50.449172652,30.450210851,2.11,558,Store 61,0.49
50.458110089,30.48490729,2.19,559,Store 9,0.513
50.450249579,30.450407037,2.2,560,Store 61,0.393
50.450200883,30.451090625,1.45,561,Store 61,0.426
50.44896229,30.452639593,2.03,562,Store 61,0.602
50.449896994,30.451871865,1.75,563,Store 61,0.488
50.449894164,30.452597558,2.17,564,Store 61,0.524
50.453600506,30.448858956,2.61,565,Store 61,0.123
50.452758963,30.45246927,2.93,566,Store 61,0.371
50.4518155,30.45199495,1.86,567,Store 61,0.367
50.451851132,30.452594659,1.94,568,Store 61,0.404
50.447046885,30.463927574,2.43,569,Store 60,0.554
50.448862459,30.465142111,2.33,570,Store 60,0.338
50.4481513,30.4527746,1.94,571,Store 61,0.68
50.445365161,30.627993283,1.48,572,Store 35,0.738
50.446081227,30.628740257,1.67,573,Store 35,0.644
50.445945563,30.629368719,1.67,574,Store 35,0.641
50.447341868,30.628963203,2.26,575,Store 35,0.51
50.446024308,30.51108254,1.92,576,Store 6,0.88
50.4570116,30.48405075,1.7,577,Store 9,0.599
50.444127003,30.606201659,2.41,578,Store 73,1.093
50.444477394,30.604747327,2.67,579,Store 73,1.021
50.447267682,30.618052104,1.94,580,Store 35,1.111
50.44740892,30.618580446,1.99,581,Store 35,1.071
50.447476199,30.619158635,2.08,582,Store 35,1.031
50.44772415,30.6215597,2.09,583,Store 35,0.866
50.4477569,30.6221455,1.94,584,Store 35,0.828
50.447928927,30.622632207,1.93,585,Store 35,0.789
50.448691025,30.621883281,2.25,586,Store 35,0.8
50.448641754,30.620726302,1.9,587,Store 35,0.878
50.448884424,30.622614169,1.74,588,Store 35,0.744
50.445646843,30.622855254,1.82,589,Store 35,0.927
50.44836085,30.62420595,1.96,590,Store 35,0.668
50.448516,30.62473855,1.98,591,Store 35,0.627
50.448757416,30.625202449,2.07,592,Store 35,0.585
50.44925413,30.623860631,2.28,593,Store 35,0.646
50.450282306,30.626466899,2.07,594,Store 35,0.434
50.45069215,30.6279997,2.08,595,Store 35,0.318
50.447890639,30.627874217,2.14,596,Store 35,0.502
50.448389553,30.627438239,2.11,597,Store 35,0.482
50.449127802,30.628576704,2.36,598,Store 35,0.367
50.449741259,30.626853608,1.98,599,Store 35,0.43
50.450210563,30.629194325,1.92,600,Store 35,0.259
50.449511678,30.626314041,2.13,601,Store 35,0.476
50.4498816,30.6273962,1.97,602,Store 35,0.389
50.448710422,30.626993644,1.87,603,Store 35,0.482
50.450892391,30.629290866,1.87,604,Store 35,0.224
50.4449751,30.6148073,1.79,605,Store 35,1.433
50.447691013,30.598894296,2.48,606,Store 89,0.62
50.446299379,30.597012355,2.61,607,Store 89,0.779
50.44713235,30.59709645,2.44,608,Store 89,0.687
50.447556055,30.595869694,2.21,609,Store 89,0.658
50.446677364,30.598324366,2.38,610,Store 89,0.731
50.44545559,30.599354929,2.59,611,Store 73,0.804
50.4462293,30.59947,2.43,612,Store 89,0.785
50.44938079,30.59811089,2.3,613,Store 89,0.431
50.447194497,30.59472808,2.64,614,Store 89,0.722
50.447654266,30.592161629,2.61,615,Store 89,0.763
50.44840985,30.59290675,2.47,616,Store 89,0.664
50.4480719,30.59449395,2.4,617,Store 89,0.639
50.448263094,30.595194766,1.88,618,Store 89,0.599
50.438561685,30.499484999,1.92,619,Store 42,0.733
50.446916049,30.610598235,2.06,620,Store 89,1.116
50.448210371,30.615303918,2.21,621,Store 35,1.258
50.4497404,30.614162,1.97,622,Store 89,1.184
50.4490929,30.61480165,1.95,623,Store 89,1.251
50.448401851,30.616481112,2.15,624,Store 35,1.172
50.44963965,30.6189326,1.86,625,Store 35,0.97
50.448934638,30.618964797,2.02,626,Store 35,0.986
50.45016331,30.614700946,1.99,627,Store 89,1.205
50.450445767,30.618353199,1.83,628,Store 35,0.997
50.450974395,30.617639346,1.97,629,Store 35,1.043
50.4399864,30.5083494,2.0,630,Store 6,0.892
50.447212243,30.449657578,2.25,631,Store 10,0.456
50.447181306,30.452331705,2.12,632,Store 10,0.627
50.447894948,30.451656787,2.07,633,Store 10,0.617
50.4465825,30.44741435,2.4,634,Store 10,0.284
50.446011547,30.45174406,2.62,635,Store 10,0.553
50.445445526,30.45049819,2.28,636,Store 10,0.458
50.508715864,30.493995057,2.51,637,Store 55,0.274
50.506419742,30.497047565,2.22,638,Store 55,0.341
50.507131289,30.497285458,2.57,639,Store 55,0.261
50.507800348,30.497072685,2.23,640,Store 55,0.19
50.508506498,30.497315956,2.61,641,Store 55,0.11
50.459090243,30.527030903,2.34,642,Store 74,0.677
50.443275388,30.516974363,2.22,643,Store 6,0.364
50.444753311,30.517518398,2.26,644,Store 6,0.468
50.44639722,30.51393422,2.23,645,Store 6,0.764
50.44810997,30.514617315,1.67,646,Store 6,0.894
50.448564336,30.514855751,1.48,647,Store 6,0.93
50.448401834,30.512661412,2.17,648,Store 6,0.996
50.451100988,30.514627688,1.9,649,Store 6,1.195
50.450529997,30.514459367,2.11,650,Store 6,1.14
50.453188511,30.526717923,2.54,651,Store 74,1.163
50.456451798,30.52025681,2.15,652,Store 74,0.671
50.453531296,30.515232868,1.88,653,Store 74,1.027
50.450203763,30.516905813,2.4,654,Store 6,1.049
50.454127405,30.524097176,2.04,655,Store 74,0.991
50.454691919,30.524455295,2.24,656,Store 74,0.943
50.453003754,30.517307682,2.1,657,Store 74,1.056
50.45280735,30.5178288,1.87,658,Store 74,1.074
50.453169553,30.518399705,2.72,659,Store 74,1.032
50.451120896,30.524958205,1.91,660,Store 6,1.151
50.452153844,30.525767073,1.69,661,Store 74,1.239
50.452676538,30.526200022,1.85,662,Store 74,1.198
50.446422088,30.523392079,2.44,663,Store 6,0.618
50.446252717,30.520877516,2.6,664,Store 6,0.572
50.44423079,30.51699257,1.67,665,Store 6,0.44
50.420433984,30.489552368,1.89,666,Store 42,1.724
50.42023545,30.4888902,1.96,667,Store 42,1.748
50.420204799,30.487759338,1.93,668,Store 42,1.757
50.420322,30.4866112,1.92,669,Store 42,1.753
50.42110465,30.48478465,2.35,670,Store 42,1.69
50.423196348,30.48281778,2.04,671,Store 42,1.505
50.422991,30.48329265,2.08,672,Store 42,1.516
50.4229699,30.48400485,1.92,673,Store 42,1.503
50.42308825,30.4848115,1.9,674,Store 42,1.475
50.4214627,30.48330405,1.81,675,Store 42,1.678
50.419830389,30.490835741,1.95,676,Store 42,1.792
50.41936235,30.49070425,2.12,677,Store 42,1.844
50.419745331,30.489680457,2.06,678,Store 42,1.801
50.420761518,30.500715878,2.57,679,Store 45,1.379
50.421856683,30.50219763,2.31,680,Store 45,1.33
50.44709465,30.4483223,1.4,681,Store 10,0.369
50.4466968,30.44818045,1.57,682,Store 10,0.337
50.451143844,30.452338124,2.57,683,Store 61,0.423
50.452490492,30.450465587,2.39,684,Store 61,0.239
50.452741194,30.449728592,2.08,685,Store 61,0.181
50.404218513,30.618400165,2.37,686,Store 24,0.533
50.407392111,30.631685056,2.73,687,Store 22,0.223
50.404000635,30.637926587,2.76,688,Store 22,0.458
50.452971239,30.469074342,2.58,689,Store 60,0.201
50.450904982,30.470475575,2.62,690,Store 60,0.182
50.45174975,30.44648505,1.95,691,Store 61,0.166
50.451966211,30.449732269,1.71,692,Store 61,0.219
50.447533998,30.447980242,2.08,693,Store 10,0.381
50.448553186,30.451126131,2.28,694,Store 61,0.581
50.44847965,30.45201945,1.9,695,Store 61,0.62
50.4488262,30.45012125,2.12,696,Store 61,0.522
50.4480736,30.45091285,2.23,697,Store 10,0.582
50.448385035,30.449426504,1.39,698,Store 10,0.52
50.447471062,30.450499971,1.94,699,Store 10,0.523
50.4487346,30.4667032,2.35,700,Store 60,0.3
50.450786568,30.465971079,2.31,701,Store 60,0.154
50.453676838,30.470355365,2.3,702,Store 60,0.312
50.44870018,30.463397625,1.98,703,Store 60,0.435
50.449278952,30.463651861,1.93,704,Store 60,0.381
50.44883665,30.464018155,1.74,705,Store 60,0.393
50.40219791,30.617921421,2.54,706,Store 25,0.336
50.453071472,30.61192818,2.17,707,Store 89,0.959
50.45406235,30.6128783,1.83,708,Store 89,1.03
50.452408966,30.612714192,2.2,709,Store 89,1.019
50.453159481,30.614574019,2.47,710,Store 89,1.146
50.454578084,30.614113521,2.27,711,Store 23,1.122
50.454064354,30.614528283,2.12,712,Store 89,1.147
50.454652593,30.61550342,2.16,713,Store 23,1.142
50.442164186,30.623373585,2.0,714,Store 35,1.207
50.441930158,30.622517276,1.96,715,Store 35,1.262
50.44087206,30.619129384,1.79,716,Store 35,1.498
50.440606387,30.618378756,2.02,717,Store 35,1.555
50.442646583,30.62351737,1.66,718,Store 35,1.156
50.407176328,30.627829562,2.66,719,Store 22,0.347
50.404751611,30.619243717,2.35,720,Store 24,0.578
50.441200059,30.499112605,1.84,721,Store 21,0.768
50.440873502,30.498406504,2.09,722,Store 21,0.781
50.4050782,30.6331738,2.4,723,Store 22,0.1
50.404696029,30.632571637,2.5,724,Store 22,0.093
50.404161299,30.632528052,2.35,725,Store 22,0.145
50.4038128,30.63301435,2.33,726,Store 22,0.194
50.404052363,30.63645795,2.73,727,Store 22,0.359
50.405074417,30.636084307,2.31,728,Store 22,0.302
50.405283007,30.637210583,2.23,729,Store 22,0.38
50.406084089,30.637207945,2.3,730,Store 22,0.388
50.4052417,30.63395735,2.07,731,Store 22,0.151
50.40545225,30.6348032,2.12,732,Store 22,0.21
50.405622436,30.635699097,2.11,733,Store 22,0.274
50.407670863,30.63847986,2.82,734,Store 22,0.534
50.408195557,30.63758129,2.61,735,Store 22,0.512
50.402623367,30.636646433,2.42,736,Store 78,0.405
50.40449039,30.6394528,2.44,737,Store 22,0.548
50.404878716,30.639657076,2.58,738,Store 22,0.557
50.405551352,30.641682069,2.89,739,Store 22,0.697
50.405523296,30.643997925,2.72,740,Store 72,0.723
50.405776703,30.646429303,2.61,741,Store 72,0.71
50.4065551,30.64598045,2.12,742,Store 72,0.618
50.40654655,30.64733055,2.08,743,Store 72,0.644
50.406020624,30.648199125,2.8,744,Store 72,0.721
50.407236482,30.647879065,2.65,745,Store 72,0.588
50.40794644,30.647637782,1.85,746,Store 72,0.509
50.408045597,30.647166413,2.29,747,Store 72,0.485
50.408298018,30.646193917,2.39,748,Store 72,0.434
50.4080301,30.64558085,2.4,749,Store 72,0.452
50.407727231,30.645034924,2.39,750,Store 72,0.48
50.407439123,30.640712694,2.95,751,Store 72,0.571
50.408083319,30.641743301,2.36,752,Store 72,0.475
50.408371971,30.64226523,2.41,753,Store 72,0.431
50.408632419,30.642867167,2.4,754,Store 72,0.391
50.40789638,30.643378055,2.45,755,Store 72,0.463
50.408194769,30.643942352,2.38,756,Store 72,0.426
50.40845702,30.6445368,2.41,757,Store 72,0.396
50.408135214,30.631550304,2.45,758,Store 22,0.306
50.408620467,30.631556935,2.5,759,Store 22,0.359
50.408947992,30.632132518,2.52,760,Store 22,0.396
50.408944247,30.632873543,2.45,761,Store 22,0.402
50.408605313,30.633399605,2.43,762,Store 22,0.374
50.408082704,30.633345734,2.34,763,Store 22,0.317
50.409937315,30.635997713,2.66,764,Store 27,0.46
50.410169571,30.637269892,2.63,765,Store 27,0.434
50.409321957,30.637894124,2.56,766,Store 27,0.534
50.44411845,30.591848,2.3,767,Store 73,0.487
50.46035065,30.4870509,2.33,768,Store 9,0.454
50.410401008,30.639273064,2.9,769,Store 72,0.402
50.411236087,30.641135662,2.81,770,Store 72,0.244
50.409147502,30.639889641,2.79,771,Store 72,0.449
50.411641376,30.634376548,2.67,772,Store 27,0.311
50.395915194,30.628899018,2.27,773,Store 78,0.59
50.39541985,30.6314708,2.31,774,Store 52,0.544
50.39489275,30.631695761,2.27,775,Store 52,0.56
50.39483695,30.63090235,2.33,776,Store 52,0.611
50.394100155,30.629062234,2.33,777,Store 52,0.765
50.39340248,30.629270075,2.35,778,Store 52,0.796
50.392326887,30.629678572,2.53,779,Store 52,0.852
50.392801425,30.63056759,2.35,780,Store 52,0.77
50.391993983,30.630920305,2.48,781,Store 52,0.82
50.391566143,30.632035588,2.58,782,Store 52,0.811
50.393925021,30.630320215,2.99,783,Store 52,0.702
50.393437258,30.633191186,2.71,784,Store 52,0.594
50.393825118,30.634206818,3.12,785,Store 52,0.517
50.3949291,30.63269221,2.39,786,Store 52,0.5
50.392439282,30.633459882,2.13,787,Store 52,0.676
50.391859023,30.633940457,2.53,788,Store 52,0.717
50.391899755,30.635082964,2.42,789,Store 52,0.682
50.392650133,30.63474432,2.74,790,Store 52,0.613
50.396173153,30.627922688,2.94,791,Store 78,0.59
50.395710135,30.62995346,3.02,792,Store 78,0.592
50.407480137,30.635026307,3.15,793,Store 22,0.324
50.407197337,30.636371501,3.14,794,Store 22,0.378
50.405675809,30.637220115,2.25,795,Store 22,0.382
50.409004257,30.635019347,2.36,796,Store 22,0.46
50.408483333,30.63436703,2.36,797,Store 22,0.387
50.408484656,30.636145161,2.36,798,Store 22,0.459
50.395257044,30.641499351,2.76,799,Store 52,0.354
50.39653405,30.6392275,2.47,800,Store 52,0.145
50.395746197,30.638192616,2.24,801,Store 52,0.216
50.395174156,30.637692733,2.24,802,Store 52,0.282
50.394532588,30.63714304,2.24,803,Store 52,0.36
50.394743689,30.641730037,2.57,804,Store 52,0.409
50.39416705,30.64190505,2.05,805,Store 52,0.469
50.393193999,30.642163753,2.43,806,Store 52,0.571
50.3932007,30.64075935,2.2,807,Store 52,0.529
50.392757298,30.639804146,2.54,808,Store 52,0.559
50.39369645,30.64008155,2.27,809,Store 52,0.462
50.3934618,30.6389397,2.27,810,Store 52,0.472
50.393862751,30.638066617,2.35,811,Store 52,0.426
50.393794726,30.637107207,2.41,812,Store 52,0.441
50.393414725,30.637405603,2.07,813,Store 52,0.479
50.392565722,30.637941173,2.56,814,Store 52,0.57
50.39644492,30.641404318,3.16,815,Store 52,0.262
50.393584865,30.642296645,2.1,816,Store 52,0.538
50.392838911,30.642077644,2.1,817,Store 52,0.603
50.392750221,30.641080205,2.1,818,Store 52,0.584
50.410703308,30.631361172,2.4,819,Store 27,0.526
50.412090763,30.63544971,2.65,820,Store 27,0.233
50.411983402,30.63656588,2.58,821,Store 27,0.23
50.408891045,30.645643551,2.37,822,Store 72,0.36
50.409424066,30.646385899,2.33,823,Store 72,0.323
50.410536798,30.645860571,1.85,824,Store 72,0.197
50.410746259,30.645054357,2.96,825,Store 72,0.15
50.411680933,30.643160392,2.66,826,Store 72,0.092
50.411064461,30.642710699,2.66,827,Store 72,0.157
50.409963107,30.641106248,2.66,828,Store 72,0.324
50.438965335,30.498747059,2.98,829,Store 42,0.706
50.439713296,30.497835971,2.28,830,Store 42,0.697
50.438933608,30.502142058,2.2,831,Store 42,0.923
50.438624762,30.501787837,1.67,832,Store 42,0.888
50.4383109,30.5021517,1.62,833,Store 42,0.901
50.438525672,30.502617836,2.14,834,Store 42,0.94
50.43753734,30.501828368,2.14,835,Store 42,0.857
50.437230171,30.502284659,1.97,836,Store 42,0.883
50.504818952,30.508819512,2.49,837,Store 18,0.239
50.501198681,30.506143734,2.35,838,Store 46,0.206
50.500255878,30.514092222,2.25,839,Store 17,0.371
50.487209641,30.631812116,2.65,840,Store 43,0.601
50.424283169,30.44728572,2.76,841,Store 85,0.892
50.449525457,30.613409739,2.06,842,Store 89,1.142
50.450256024,30.612905859,1.65,843,Store 89,1.081
50.443253207,30.621215747,2.09,844,Store 35,1.2
50.445308252,30.613600265,2.25,845,Store 89,1.393
50.4237829,30.4472886,1.96,846,Store 85,0.913
50.425269248,30.447813018,1.19,847,Store 85,0.824
50.44905715,30.600911787,2.48,848,Store 89,0.5
50.4489273,30.60139305,2.04,849,Store 89,0.526
50.448795731,30.601873547,2.5,850,Store 89,0.554
50.448668396,30.602381885,2.03,851,Store 89,0.583
50.448547988,30.602910225,2.47,852,Store 89,0.614
50.44841975,30.60339625,2.01,853,Store 89,0.644
50.448270636,30.603823732,2.49,854,Store 89,0.675
50.4678323,30.6233918,2.34,855,Store 23,1.004
50.468467342,30.62183615,2.11,856,Store 23,0.936
50.46813705,30.62083295,2.0,857,Store 23,0.856
50.466550988,30.620872531,2.01,858,Store 23,0.788
50.4664545,30.619985415,2.05,859,Store 23,0.725
50.446791452,30.630450351,1.76,860,Store 35,0.529
50.44724955,30.6309254,1.98,861,Store 35,0.472
50.447975142,30.631391965,2.02,862,Store 35,0.386
50.448217237,30.629473972,2.09,863,Store 35,0.408
50.44827876,30.630542221,2.2,864,Store 35,0.369
50.450126448,30.63061211,2.05,865,Store 35,0.187
50.450896487,30.631063192,1.99,866,Store 35,0.107
50.450992816,30.631767862,1.77,867,Store 35,0.061
50.450460033,30.632883274,2.03,868,Store 35,0.11
50.449806276,30.632500234,1.82,869,Store 35,0.177
50.449345002,30.632222751,1.78,870,Store 35,0.228
50.448698024,30.631816602,2.02,871,Store 35,0.302
50.44825325,30.619246,2.15,872,Store 35,0.991
50.453703692,30.616177302,2.16,873,Store 35,1.173
50.453169699,30.615581864,1.91,874,Store 35,1.204
50.455159832,30.616177941,2.15,875,Store 23,1.106
50.454460851,30.616645605,2.1,876,Store 35,1.163
50.455509777,30.617510422,2.14,877,Store 23,1.11
50.454908985,30.618218176,2.11,878,Store 35,1.074
50.45379452,30.617873348,2.16,879,Store 35,1.059
50.454202039,30.618727883,2.02,880,Store 35,1.014
50.45363315,30.61687645,1.96,881,Store 35,1.123
50.4529475,30.6173328,1.98,882,Store 35,1.077
50.4531033,30.617912,1.97,883,Store 35,1.04
50.45330845,30.6186157,1.96,884,Store 35,0.995
50.453466457,30.61917691,1.95,885,Store 35,0.961
50.455994092,30.619129507,1.95,886,Store 35,1.067
50.455323809,30.619164259,1.98,887,Store 35,1.031
50.4545731,30.6197919,2.18,888,Store 35,0.957
50.453874205,30.620357524,2.39,889,Store 35,0.893
50.452660895,30.621187121,2.35,890,Store 35,0.803
50.4526596,30.6197229,1.92,891,Store 35,0.905
50.45138055,30.61908835,2.09,892,Store 35,0.939
50.450822587,30.619195285,2.33,893,Store 35,0.934
50.4509258,30.62007215,1.98,894,Store 35,0.871
50.449838793,30.61945217,2.3,895,Store 35,0.929
50.449441947,30.620606584,2.15,896,Store 35,0.859
50.44477775,30.59171005,2.2,897,Store 73,0.561
50.44521615,30.5921876,2.17,898,Store 73,0.608
50.44490142,30.59388753,2.15,899,Store 73,0.583
50.444411152,30.593852436,2.2,900,Store 73,0.529
50.4435939,30.59193815,2.29,901,Store 73,0.429
50.443032178,30.592025238,2.29,902,Store 73,0.366
50.442582072,30.597646857,2.44,903,Store 73,0.488
50.44276965,30.59687935,2.42,904,Store 73,0.463
50.44340375,30.59614255,2.44,905,Store 73,0.486
50.4437423,30.59535555,2.45,906,Store 73,0.491
50.44408015,30.59463435,2.43,907,Store 73,0.507
50.443639704,30.593027819,2.42,908,Store 73,0.435
50.443283997,30.594008473,2.23,909,Store 73,0.41
50.442776396,30.595146867,2.23,910,Store 73,0.389
50.442166,30.59312775,2.41,911,Store 73,0.274
50.442036275,30.592107789,2.78,912,Store 73,0.255
50.44331745,30.59765865,2.31,913,Store 73,0.545
50.440969655,30.593370746,2.46,914,Store 73,0.153
50.439793508,30.592393243,2.77,915,Store 73,0.005
50.439776191,30.593467575,2.44,916,Store 73,0.077
50.4393065,30.59437735,2.49,917,Store 73,0.149
50.439359416,30.59521913,2.44,918,Store 73,0.205
50.43996875,30.59627585,2.43,919,Store 73,0.276
50.437626069,30.594604849,2.33,920,Store 73,0.283
